alias,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address1,address2,address3,city,country,display_address,state,zip_code,Restaurant Category
riverway-cafe-houston-2,(713) 403-4450,2652.471876388512,836bH9uIwwFT68YKXYPyEQ,,False,Riverway Cafe,+17134034450,$,2.0,6,[],https://www.yelp.com/biz/riverway-cafe-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7604575008154,-95.4632574319839,777 S Post Oak Ln,,,Houston,US,"['777 S Post Oak Ln', 'Houston, TX 77056']",TX,77056,Cafes
skyline-deli-4-houston,(713) 621-5465,1825.9250003574587,MAswPNPOVAIRG2ZSQc96cQ,,False,Skyline Deli 4,+17136215465,$$,1.5,2,[],https://www.yelp.com/biz/skyline-deli-4-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.75718,-95.45467,1177 West Lp S,Ste 120,,Houston,US,"['1177 West Lp S', 'Ste 120', 'Houston, TX 77027']",TX,77027,Delis
subway-restaurants-houston-201,(713) 667-8220,2672.410169428959,-Gh6cA6WmnqxrC6INXocqw,https://s3-media3.fl.yelpcdn.com/bphoto/8c1Td9nAPRoMdDV_MRKpOA/o.jpg,False,Subway Restaurants,+17136678220,$,2.0,12,[],https://www.yelp.com/biz/subway-restaurants-houston-201?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.72298,-95.45912,5475 West Loop South,Ste 200,,Houston,US,"['5475 West Loop South', 'Ste 200', 'Houston, TX 77081']",TX,77081,Sandwiches
subway-restaurants-houston-60,(713) 963-9004,1834.5976748911692,HzjNCBuw-X6gqFeztqVLsg,https://s3-media2.fl.yelpcdn.com/bphoto/nC7ePjB04UGOY2HafULWqw/o.jpg,False,Subway Restaurants,+17139639004,$,1.5,9,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-restaurants-houston-60?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.738991,-95.46261,5015 Westheimer Road,Room A1321,,Houston,US,"['5015 Westheimer Road', 'Room A1321', 'Houston, TX 77056']",TX,77056,Sandwiches
citiline-deli-no-6-houston,(713) 626-3354,1228.2648145651062,1CoZ34wNNHTCXBoBJ2dc1Q,,False,Citiline Deli No 6,+17136263354,$$,1.0,1,[],https://www.yelp.com/biz/citiline-deli-no-6-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7425156,-95.4571991,2425 W Lp S,,,Houston,US,"['2425 W Lp S', 'Houston, TX 77027']",TX,77027,Delis
murphys-deli-houston-72,(713) 622-4677,1692.328131648277,nnV9KNmFg36S3i9dCnB1kA,https://s3-media4.fl.yelpcdn.com/bphoto/azOSnxKAXsB6wo39MH4XYw/o.jpg,False,Murphy's Deli,+17136224677,$,2.0,7,"['pickup', 'delivery']",https://www.yelp.com/biz/murphys-deli-houston-72?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.731446,-95.4331235,11 E Greenway Plaza,Ste. C-15,,Houston,US,"['11 E Greenway Plaza', 'Ste. C-15', 'Houston, TX 77046']",TX,77046,Sandwiches
tower-cafe-houston,,2662.4448281532264,xfsnyBfJir3whYQtbtMEqg,,False,Tower Cafe,,,2.0,1,[],https://www.yelp.com/biz/tower-cafe-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7329874,-95.4187949,3738 Kirby Dr,Ste 200,,Houston,US,"['3738 Kirby Dr', 'Ste 200', 'Houston, TX 77098']",TX,77098,Restaurants
a-lunch-spot-houston,(713) 850-8299,1283.2954047983978,tkvfFaboVdbA-kung5ptyg,,False,A Lunch Spot,+17138508299,$,2.0,2,[],https://www.yelp.com/biz/a-lunch-spot-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7324651,-95.4401728,3917 Richmond Ave,,,Houston,US,"['3917 Richmond Ave', 'Houston, TX 77027']",TX,77027,Sandwiches
subway-restaurants-houston-127,(713) 864-2158,3155.248277305582,VOVeqFZfWoFWvBcK6NuEBw,https://s3-media4.fl.yelpcdn.com/bphoto/lQ9j7oyQQgHA98Hpe3NphQ/o.jpg,False,Subway Restaurants,+17138642158,$,3.5,4,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-restaurants-houston-127?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7617621353302,-95.4195068092837,5710 Memorial Dr,Suite E,,Houston,US,"['5710 Memorial Dr', 'Suite E', 'Houston, TX 77007']",TX,77007,Sandwiches
master-wok-houston,(713) 627-2181,1882.951586297186,oDbn5zy1mDjuquOdDG8WRw,https://s3-media2.fl.yelpcdn.com/bphoto/s7oSahNT5ZuROSzlMNI3QQ/o.jpg,False,Master Wok,+17136272181,$,2.0,11,[],https://www.yelp.com/biz/master-wok-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7406559,-95.4618301,5015 Westheimer Rd,,,Houston,US,"['5015 Westheimer Rd', 'Houston, TX 77056']",TX,77056,Chinese
habaneros-mex-grill-houston-2,(713) 993-9899,2938.1603554230655,GqKgyepjMEVLHes4nrmfhQ,https://s3-media2.fl.yelpcdn.com/bphoto/bnyMXPK1H6br_VnGdJPGLQ/o.jpg,False,Habaneros Mex Grill,+17139939899,$$,2.5,5,[],https://www.yelp.com/biz/habaneros-mex-grill-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74681,-95.46711,5161 Sage Rd,,,Houston,US,"['5161 Sage Rd', 'Houston, TX 77056']",TX,77056,Mexican
nobu-houston-houston-3,(832) 987-2599,2090.7132847952157,zadUJ2aEXuVrnjqVF6GGyw,,False,Nobu Houston,+18329872599,,5.0,1,[],https://www.yelp.com/biz/nobu-houston-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74048,-95.46467,5115 Westheimer Rd,Ste C-3515,,Houston,US,"['5115 Westheimer Rd', 'Ste C-3515', 'Houston, TX 77056']",TX,77056,Sushi Bars
jack-in-the-box-houston-126,(713) 667-7803,3238.7486015633826,4D1QbAhfcDVfUDoALT6DLw,https://s3-media2.fl.yelpcdn.com/bphoto/28wIZ43TH-fdzMFX9_tKeA/o.jpg,False,Jack in the Box,+17136677803,$,2.5,14,['delivery'],https://www.yelp.com/biz/jack-in-the-box-houston-126?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7224290757514,-95.4677407443523,5415 S Rice Ave,,,Houston,US,"['5415 S Rice Ave', 'Houston, TX 77081']",TX,77081,Fast Food
nestle-toll-house-cafe-by-chip-houston-2,(281) 213-3324,2007.4557204959006,gXpbyNlzcc1gBRAISQU3dg,https://s3-media1.fl.yelpcdn.com/bphoto/-DrOhOQ4ZTuL_6Vsk-Aj5w/o.jpg,False,Nestle Toll House Cafe by Chip,+12812133324,,1.0,1,[],https://www.yelp.com/biz/nestle-toll-house-cafe-by-chip-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7405393,-95.4636486,5085 Westheimer Rd,Ste B9020,,Houston,US,"['5085 Westheimer Rd', 'Ste B9020', 'Houston, TX 77056']",TX,77056,Cafes
murphys-deli-houston-24,(713) 499-2913,2074.8747992203357,chDhiLBrHhlaomEFO0SvpQ,https://s3-media4.fl.yelpcdn.com/bphoto/oM3awsnMzm411ACQvzh9IQ/o.jpg,False,Murphy's Deli,+17134992913,$,3.0,2,[],https://www.yelp.com/biz/murphys-deli-houston-24?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.733645,-95.463177,3050 Post Oak Blvd.,Ste.B010,,Houston,US,"['3050 Post Oak Blvd.', 'Ste.B010', 'Houston, TX 77056']",TX,77056,Salad
captain-toms-seafood-and-oyster-bar-houston,(713) 451-3700,7589.082399911941,q2yNi2gr7PSFyVgxsdIRgQ,https://s3-media1.fl.yelpcdn.com/bphoto/x4Na-jnh986bc_KPPAb8mw/o.jpg,False,Captain Tom's Seafood and Oyster Bar,+17134513700,$$,4.0,210,[],https://www.yelp.com/biz/captain-toms-seafood-and-oyster-bar-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.77126,-95.17614,13955 East Fwy,,,Houston,US,"['13955 East Fwy', 'Houston, TX 77015']",TX,77015,Seafood
bamboo-china-cafe-houston-2,(713) 453-8880,9613.63411287839,I3rKqYzTGO0eOSnRMQOSxg,https://s3-media4.fl.yelpcdn.com/bphoto/6rdccTgfn1fvEF7Ij34wgA/o.jpg,False,Bamboo China Cafe,+17134538880,$,4.0,105,['pickup'],https://www.yelp.com/biz/bamboo-china-cafe-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.80739238143,-95.1684038713574,15242 Wallisville Rd,Ste C,,Houston,US,"['15242 Wallisville Rd', 'Ste C', 'Houston, TX 77049']",TX,77049,Asian Fusion
bibos-cafe-houston-2,(281) 458-8866,10814.585380840575,TmDgStLZ9sLQsVb1gPCn2g,https://s3-media3.fl.yelpcdn.com/bphoto/0AFDvFFR0U6AzYyfALCE5g/o.jpg,False,Bibo's Cafe,+12814588866,$,4.0,183,[],https://www.yelp.com/biz/bibos-cafe-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.825018,-95.167432,6830 E Sam Houston Pkwy N,Ste 180,,Houston,US,"['6830 E Sam Houston Pkwy N', 'Ste 180', 'Houston, TX 77049']",TX,77049,Vietnamese
hobos-sandwich-shop-houston,(713) 450-3352,6709.13825570932,j_MFw0ItIFKREf3pFwfWMw,https://s3-media1.fl.yelpcdn.com/bphoto/XSpLs8DpjIe-yt3FXxjTGA/o.jpg,False,Hobo's Sandwich Shop,+17134503352,$,4.5,59,[],https://www.yelp.com/biz/hobos-sandwich-shop-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.771846464795,-95.185375213623,13431 East Fwy,,,Houston,US,"['13431 East Fwy', 'Houston, TX 77015']",TX,77015,Sandwiches
las-palomas-mexican-restaurant-houston-8,(713) 453-6175,9269.802211318773,eVx4ErOpv_K38EiHNe0MiQ,https://s3-media3.fl.yelpcdn.com/bphoto/MM39CsZZ_39wMi4JNhbZkA/o.jpg,False,Las Palomas Mexican Restaurant,+17134536175,$$,4.0,81,[],https://www.yelp.com/biz/las-palomas-mexican-restaurant-houston-8?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.789756,-95.163063,14614 Woodforest Blvd,,,Houston,US,"['14614 Woodforest Blvd', 'Houston, TX 77015']",TX,77015,Mexican
vietnamese-noodle-house-houston,(713) 450-4773,8223.060767920195,hDcbxZPaadiOEIgVPtzbWw,https://s3-media2.fl.yelpcdn.com/bphoto/9kN_utHyIE67h78bf-gjFg/o.jpg,False,Vietnamese Noodle House,+17134504773,$,3.5,57,[],https://www.yelp.com/biz/vietnamese-noodle-house-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8046076,-95.1825649,18 Uvalde Rd,Ste A,,Houston,US,"['18 Uvalde Rd', 'Ste A', 'Houston, TX 77015']",TX,77015,Vietnamese
brother-in-laws-bar-b-que-houston,(713) 453-2676,7833.512149764842,yfx2IIHTzNALAhsyqzap1A,https://s3-media2.fl.yelpcdn.com/bphoto/ioKqLiF48iXYZfI5TrVV2Q/o.jpg,False,Brother-In-Law's Bar-B-Que,+17134532676,$$,4.0,67,"['pickup', 'delivery']",https://www.yelp.com/biz/brother-in-laws-bar-b-que-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.78766,-95.17786,503 Freeport St,,,Houston,US,"['503 Freeport St', 'Houston, TX 77015']",TX,77015,Barbeque
dans-seafood-and-wings-houston,(832) 834-6788,8223.060767920195,-K7NGqfBGYBARftRQmcP2A,https://s3-media1.fl.yelpcdn.com/bphoto/T7hY9bO2MZI0xgY_yFjBbQ/o.jpg,False,Dan's Seafood & Wings,+18328346788,$,3.5,73,"['pickup', 'delivery']",https://www.yelp.com/biz/dans-seafood-and-wings-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8046076,-95.1825649,18 Uvalde Rd,Ste E,,Houston,US,"['18 Uvalde Rd', 'Ste E', 'Houston, TX 77015']",TX,77015,Cajun/Creole
el-trompo-loco-houston-2,(832) 409-5368,8143.621786389354,bwScN5WpeUGfE3oGenveRg,https://s3-media2.fl.yelpcdn.com/bphoto/QpAd836TaYBu-BB_Xo4B0A/o.jpg,False,El Trompo Loco,+18324095368,,3.5,16,[],https://www.yelp.com/biz/el-trompo-loco-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8056491316153,-95.1852239133646,14702 Wallisville Rd,,,Houston,US,"['14702 Wallisville Rd', 'Houston, TX 77049']",TX,77049,Mexican
raising-cane-s-chicken-fingers-houston,(281) 459-9647,9501.457376841618,xvvqN7409SjVYV7bZaknjw,https://s3-media1.fl.yelpcdn.com/bphoto/duePeHxftaSEHnEPT2kAww/o.jpg,False,Raising Cane’s Chicken Fingers,+12814599647,,3.0,13,[],https://www.yelp.com/biz/raising-cane-s-chicken-fingers-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.807557,-95.16987,15231 Wallisville Rd,,,Houston,US,"['15231 Wallisville Rd', 'Houston, TX 77049']",TX,77049,Fast Food
la-crawfish-houston-7,(281) 416-5352,10482.424286495896,PX52VBGpReVMvh4UJ2svUw,https://s3-media1.fl.yelpcdn.com/bphoto/T7JBdeKpWv16fgTCPXXtYw/o.jpg,False,LA Crawfish,+12814165352,$$,3.0,87,"['delivery', 'pickup']",https://www.yelp.com/biz/la-crawfish-houston-7?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8100775241224,-95.159791346799,5810 E Sam Houston Pwky N,Ste I,,Houston,US,"['5810 E Sam Houston Pwky N', 'Ste I', 'Houston, TX 77049']",TX,77049,Vietnamese
mai-thai-houston-2,(713) 451-4141,7269.144919385557,kHiK1wtWBYQCP_ac7IK2Gg,https://s3-media1.fl.yelpcdn.com/bphoto/_Q9U2aEgvZ1NmIVMJgfCHA/o.jpg,False,Mai Thai,+17134514141,$,3.5,26,"['delivery', 'pickup']",https://www.yelp.com/biz/mai-thai-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7908726,-95.1868051,421 Uvalde Rd,,,Houston,US,"['421 Uvalde Rd', 'Houston, TX 77015']",TX,77015,Vietnamese
osaka-japanese-steakhouse-houston,(713) 451-5085,9632.554034183935,58hZX5S80d0fAtz25bu4rA,https://s3-media2.fl.yelpcdn.com/bphoto/nn1TM3F6laocS0lRKqjOCA/o.jpg,False,Osaka Japanese Steakhouse,+17134515085,$$,4.0,126,"['delivery', 'pickup']",https://www.yelp.com/biz/osaka-japanese-steakhouse-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.806707,-95.167717,15242 Wallisville Rd,Ste M,,Houston,US,"['15242 Wallisville Rd', 'Ste M', 'Houston, TX 77049']",TX,77049,Japanese
mod-pizza-houston-22,,10734.609776633437,igz8dd9PSQM3Z2piFUqNgg,https://s3-media1.fl.yelpcdn.com/bphoto/-MVjbcHIGl3MJBlEDLZbgw/o.jpg,False,MOD Pizza,,,1.0,1,[],https://www.yelp.com/biz/mod-pizza-houston-22?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8121799,-95.1642451,6125 E Sam Houston Pkwy N,Suite 200,,Houston,US,"['6125 E Sam Houston Pkwy N', 'Suite 200', 'Houston, TX 77049']",TX,77049,Pizza
chick-fil-a-houston-81,(713) 455-3760,7213.537196650769,fMDIDJngPe_NCHevNdXWag,https://s3-media4.fl.yelpcdn.com/bphoto/vQTuQMlJGFyrVQizofahdw/o.jpg,False,Chick-fil-A,+17134553760,$,3.5,20,[],https://www.yelp.com/biz/chick-fil-a-houston-81?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.769756,-95.179829,13720 East Fwy,,,Houston,US,"['13720 East Fwy', 'Houston, TX 77015']",TX,77015,Fast Food
we-got-wings-and-more-houston,(281) 748-8362,9784.07209423781,TBv6zaFF1AB0RFkjuJCNag,https://s3-media3.fl.yelpcdn.com/bphoto/rWl7noefKZFeguhApxr6SQ/o.jpg,False,We Got Wings & More,+12817488362,,5.0,1,[],https://www.yelp.com/biz/we-got-wings-and-more-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.85061,-95.23876,10012 Tidwell,,,Houston,US,"['10012 Tidwell', 'Houston, TX 77078']",TX,77078,Chicken Wings
wolfs-hamburger-houston,(713) 453-1890,9410.544845842584,7ST4L-DIw-HxX_S6O_oI6A,https://s3-media2.fl.yelpcdn.com/bphoto/CzmxaUXuQ76UdHBrdwFV-g/o.jpg,False,Wolf's Hamburger,+17134531890,$,3.5,33,[],https://www.yelp.com/biz/wolfs-hamburger-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7887287139893,-95.1611328125,4323 E Sam Houston Pkwy N,,,Houston,US,"['4323 E Sam Houston Pkwy N', 'Houston, TX 77015']",TX,77015,Burgers
taqueria-el-regio-houston-3,(713) 455-3062,7393.381782143838,I_XN7mJjow9a3te4Bhu5eA,https://s3-media4.fl.yelpcdn.com/bphoto/uveb2T-l1f0hAkScLSB5bg/o.jpg,False,Taqueria El Regio,+17134553062,$,4.5,20,[],https://www.yelp.com/biz/taqueria-el-regio-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.77133,-95.17817,1234 Freeport St,,,Houston,US,"['1234 Freeport St', 'Houston, TX 77015']",TX,77015,Mexican
el-perron-hot-dogs-houston-4,(832) 203-9512,9690.12677394838,TNVd2u8LbUjow0FMZ7iCbg,https://s3-media2.fl.yelpcdn.com/bphoto/fl8RMpddlcz21oaMqM8GrA/o.jpg,False,El Perron Hot Dogs,+18322039512,,2.0,25,[],https://www.yelp.com/biz/el-perron-hot-dogs-houston-4?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.798355,-95.162216,5130 E Sam Houston Pkwy,,,Houston,US,"['5130 E Sam Houston Pkwy', 'Houston, TX 77015']",TX,77015,Hot Dogs
sushi-koi-houston,(832) 694-3101,10469.514351993303,1aG6AHQMVwCTvyuLK3A-1g,https://s3-media4.fl.yelpcdn.com/bphoto/PzXf2sLgCKxI719w6ritzw/o.jpg,False,Sushi Koi,+18326943101,$$,3.5,32,"['pickup', 'delivery']",https://www.yelp.com/biz/sushi-koi-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8094,-95.15941,15634 Wallisville Rd,Ste 400,,Houston,US,"['15634 Wallisville Rd', 'Ste 400', 'Houston, TX 77049']",TX,77049,Japanese
shogun-japanese-grill-and-sushi-bar-houston-2,(281) 372-6038,10138.768826599147,LVTXdvtirZLA_klrNHv_Iw,https://s3-media2.fl.yelpcdn.com/bphoto/0CZvZHOtYQLIqW1dAY68Sw/o.jpg,False,Shogun Japanese Grill & Sushi Bar,+12813726038,$$,3.5,21,[],https://www.yelp.com/biz/shogun-japanese-grill-and-sushi-bar-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8110008823007,-95.1645515486598,5921 E Sam Houston Pkwy N,,,Houston,US,"['5921 E Sam Houston Pkwy N', 'Houston, TX 77049']",TX,77049,Sushi Bars
longhorn-steakhouse-houston-4,(281) 436-1405,10310.176553534731,CH2HFMLyKv0groTEd5t2KQ,https://s3-media4.fl.yelpcdn.com/bphoto/yz463n-oU8j-O6trlDCCfQ/o.jpg,False,LongHorn Steakhouse,+12814361405,$$,3.5,83,[],https://www.yelp.com/biz/longhorn-steakhouse-houston-4?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8116646,-95.1641693,6201 E Sam Houston Pkwy N,,,Houston,US,"['6201 E Sam Houston Pkwy N', 'Houston, TX 77049']",TX,77049,Steakhouses
olive-garden-italian-restaurant-houston-20,(281) 436-1466,10306.765973472833,J9Ay0Zbz_iw5IlLteL-cRw,https://s3-media4.fl.yelpcdn.com/bphoto/Ni2kSP-aLMf0tfIWLO2nDQ/o.jpg,False,Olive Garden Italian Restaurant,+12814361466,$$,2.5,58,[],https://www.yelp.com/biz/olive-garden-italian-restaurant-houston-20?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8096103668213,-95.1615295410156,15525 Wallisville Rd,,,Houston,US,"['15525 Wallisville Rd', 'Houston, TX 77049']",TX,77049,Italian
refresqueria-la-gusgueria-houston,(346) 571-5183,8107.325496012976,epFbqZESw6DlMEIoOrc4ng,https://s3-media3.fl.yelpcdn.com/bphoto/aK9c6RTxep6VthzBNlR5-w/o.jpg,False,Refresqueria La Gusgueria,+13465715183,,5.0,2,[],https://www.yelp.com/biz/refresqueria-la-gusgueria-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8057693988085,-95.1857829093933,14680 Wallisville Rd,,,Houston,US,"['14680 Wallisville Rd', 'Houston, TX 77049']",TX,77049,Ice Cream & Frozen Yogurt
buffalo-wild-wings-houston-5,(281) 458-3100,10061.970674586726,mq59L7tsE6jidvYQrwu75Q,https://s3-media2.fl.yelpcdn.com/bphoto/tpUaQ2ArLgwFjUnsWYY86w/o.jpg,False,Buffalo Wild Wings,+12814583100,$$,2.0,106,[],https://www.yelp.com/biz/buffalo-wild-wings-houston-5?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8097558,-95.1646163306885,5815 E Sam Houston Pkwy,Ste F,,Houston,US,"['5815 E Sam Houston Pkwy', 'Ste F', 'Houston, TX 77049']",TX,77049,American (Traditional)
iguana-joes-houston-2,(281) 860-0700,10095.485188842747,f9NqiaxSPUMEn5AcDPp9vw,https://s3-media2.fl.yelpcdn.com/bphoto/UX_YrnT28zz9pyV55Kpqgw/o.jpg,False,Iguana Joe's,+12818600700,$$,3.0,99,[],https://www.yelp.com/biz/iguana-joes-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.807009,-95.162412,5710 E Sam Houston Pkwy N,,,Houston,US,"['5710 E Sam Houston Pkwy N', 'Houston, TX 77015']",TX,77015,Mexican
katys-pupuseria-houston,(832) 549-4242,7541.556235028782,07-2Dt_eq15d5e8e2ISJ5w,https://s3-media3.fl.yelpcdn.com/bphoto/OqD5wYM1mZEkFCzej0HjTw/o.jpg,False,Katy's Pupuseria,+18325494242,$,4.0,5,[],https://www.yelp.com/biz/katys-pupuseria-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7788162202209,-95.1781013980508,918 Freeport St,,,Houston,US,"['918 Freeport St', 'Houston, TX 77015']",TX,77015,Salvadoran
